CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
09.478.309/0001-66;2023-12-31;2;BRASIL BIOFUELS S.A.;027375;FRE WEB;133187;2023-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133187
09.527.023/0001-23;2023-12-31;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;128160;2023-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128160
09.527.023/0001-23;2023-12-31;2;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;128245;2023-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128245
09.527.023/0001-23;2023-12-31;3;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;128839;2023-07-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128839
09.527.023/0001-23;2023-12-31;4;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;134380;2024-02-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134380
09.527.023/0001-23;2023-12-31;5;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;135625;2024-04-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135625
09.527.023/0001-23;2023-12-31;6;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;FRE WEB;139422;2024-07-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139422
09.538.973/0001-53;2023-12-31;1;PDG COMPANHIA SECURITIZADORA;021644;FRE WEB;128098;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128098
09.538.973/0001-53;2023-12-31;2;PDG COMPANHIA SECURITIZADORA;021644;FRE WEB;128207;2023-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128207
09.538.973/0001-53;2023-12-31;3;PDG COMPANHIA SECURITIZADORA;021644;FRE WEB;136207;2024-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136207
09.584.854/0001-37;2023-12-31;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;FRE WEB;127579;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127579
09.584.854/0001-37;2023-12-31;2;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;FRE WEB;131502;2023-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131502
09.584.854/0001-37;2023-12-31;3;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;FRE WEB;133661;2024-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133661
09.611.768/0001-76;2023-12-31;1;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;FRE WEB;128114;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128114
09.611.768/0001-76;2023-12-31;2;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;FRE WEB;128300;2023-06-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128300
09.611.768/0001-76;2023-12-31;3;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;FRE WEB;133557;2024-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133557
09.611.768/0001-76;2023-12-31;4;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;024279;FRE WEB;138011;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138011
09.625.321/0001-56;2023-12-31;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;FRE WEB;127594;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127594
09.625.321/0001-56;2023-12-31;2;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;FRE WEB;131500;2023-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131500
09.625.321/0001-56;2023-12-31;3;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;FRE WEB;133665;2024-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133665
09.813.204/0001-16;2023-12-31;1;W2W E-COMMERCE DE VINHOS S.A.;025852;FRE WEB;127975;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127975
09.813.204/0001-16;2023-12-31;2;W2W E-COMMERCE DE VINHOS S.A.;025852;FRE WEB;134424;2024-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134424
10.139.870/0001-08;2023-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;FRE WEB;128132;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128132
10.139.870/0001-08;2023-12-31;2;NEOGRID PARTICIPAÇÕES S.A.;025399;FRE WEB;133736;2024-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133736
10.139.870/0001-08;2023-12-31;3;NEOGRID PARTICIPAÇÕES S.A.;025399;FRE WEB;135690;2024-04-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135690
10.139.870/0001-08;2023-12-31;4;NEOGRID PARTICIPAÇÕES S.A.;025399;FRE WEB;135927;2024-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135927
10.215.988/0001-60;2023-12-31;1;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;FRE WEB;128125;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128125
10.215.988/0001-60;2023-12-31;2;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;FRE WEB;129849;2023-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129849
10.215.988/0001-60;2023-12-31;3;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;FRE WEB;133307;2023-12-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133307
10.215.988/0001-60;2023-12-31;4;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;FRE WEB;133480;2024-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133480
10.215.988/0001-60;2023-12-31;5;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;022691;FRE WEB;133774;2024-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133774
10.234.027/0001-00;2023-12-31;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;FRE WEB;127760;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127760
10.234.027/0001-00;2023-12-31;2;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;FRE WEB;130854;2023-09-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130854
10.234.027/0001-00;2023-12-31;3;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;FRE WEB;136200;2024-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136200
10.234.027/0001-00;2023-12-31;4;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;FRE WEB;137080;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137080
10.240.186/0001-00;2023-12-31;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;FRE WEB;127737;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127737
10.240.186/0001-00;2023-12-31;2;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;FRE WEB;130855;2023-09-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130855
10.240.186/0001-00;2023-12-31;3;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;FRE WEB;136202;2024-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136202
10.240.186/0001-00;2023-12-31;4;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;FRE WEB;137081;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137081
10.285.590/0001-08;2023-12-31;1;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;127924;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127924
10.285.590/0001-08;2023-12-31;2;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;128496;2023-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128496
10.285.590/0001-08;2023-12-31;3;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;128592;2023-06-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128592
10.285.590/0001-08;2023-12-31;4;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;129788;2023-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129788
10.285.590/0001-08;2023-12-31;5;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;130789;2023-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130789
10.285.590/0001-08;2023-12-31;6;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;131282;2023-10-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131282
10.285.590/0001-08;2023-12-31;7;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;131491;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131491
10.285.590/0001-08;2023-12-31;8;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;132977;2023-12-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132977
10.285.590/0001-08;2023-12-31;9;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;137061;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137061
10.285.590/0001-08;2023-12-31;10;GRUPO DE MODA SOMA S.A.;025011;FRE WEB;137695;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137695
10.319.900/0001-50;2023-12-31;1;CICLUS AMBIENTAL RIO S/A;026921;FRE WEB;128129;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128129
10.319.900/0001-50;2023-12-31;2;CICLUS AMBIENTAL RIO S/A;026921;FRE WEB;135836;2024-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135836
10.324.624/0001-18;2023-12-31;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;FRE WEB;127949;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127949
10.324.624/0001-18;2023-12-31;2;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;FRE WEB;136569;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136569
10.324.624/0001-18;2023-12-31;3;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;FRE WEB;137739;2024-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137739
10.324.624/0001-18;2023-12-31;4;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;FRE WEB;137850;2024-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137850
10.324.624/0001-18;2023-12-31;5;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;FRE WEB;137863;2024-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137863
10.338.320/0001-00;2023-12-31;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;FRE WEB;126527;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126527
10.338.320/0001-00;2023-12-31;2;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;FRE WEB;131238;2023-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131238
10.338.320/0001-00;2023-12-31;3;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;FRE WEB;133828;2024-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133828
10.338.320/0001-00;2023-12-31;4;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;FRE WEB;134490;2024-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134490
10.338.320/0001-00;2023-12-31;5;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;FRE WEB;135815;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135815
10.452.416/0001-02;2023-12-31;1;REAG INVESTIMENTOS S.A.;026964;FRE WEB;128161;2023-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128161
10.452.416/0001-02;2023-12-31;2;REAG INVESTIMENTOS S.A.;026964;FRE WEB;133321;2023-12-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133321
10.452.416/0001-02;2023-12-31;3;REAG INVESTIMENTOS S.A.;026964;FRE WEB;133338;2023-12-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133338
10.452.416/0001-02;2023-12-31;4;REAG INVESTIMENTOS S.A.;026964;FRE WEB;133379;2024-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133379
10.452.416/0001-02;2023-12-31;5;REAG INVESTIMENTOS S.A.;026964;FRE WEB;133479;2024-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133479
10.488.244/0001-19;2023-12-31;1;INFRASEC SECURITIZADORA S.A.;021750;FRE WEB;127405;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127405
10.488.244/0001-19;2023-12-31;2;INFRASEC SECURITIZADORA S.A.;021750;FRE WEB;136018;2024-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136018
10.502.676/0001-37;2023-12-31;1;TERMELÉTRICA PERNAMBUCO III S.A.;023329;FRE WEB;127426;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127426
10.531.501/0001-58;2023-12-31;1;CONC AUTO RAPOSO TAVARES S.A.;022268;FRE WEB;128091;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128091
10.531.501/0001-58;2023-12-31;2;CONC AUTO RAPOSO TAVARES S.A.;022268;FRE WEB;128252;2023-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128252
10.531.501/0001-58;2023-12-31;3;CONC AUTO RAPOSO TAVARES S.A.;022268;FRE WEB;128332;2023-06-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128332
10.571.175/0001-02;2023-12-31;1;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;127447;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127447
10.571.175/0001-02;2023-12-31;2;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;128191;2023-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128191
10.571.175/0001-02;2023-12-31;3;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;128276;2023-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128276
10.571.175/0001-02;2023-12-31;4;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;128317;2023-06-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128317
10.571.175/0001-02;2023-12-31;5;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;128763;2023-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128763
10.571.175/0001-02;2023-12-31;6;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;130566;2023-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130566
10.571.175/0001-02;2023-12-31;7;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;134605;2024-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134605
10.571.175/0001-02;2023-12-31;8;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;135569;2024-04-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135569
10.571.175/0001-02;2023-12-31;9;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;136074;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136074
10.571.175/0001-02;2023-12-31;10;URBA DESENVOLVIMENTO URBANO S.A.;025437;FRE WEB;136844;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136844
10.629.105/0001-68;2023-12-31;1;PRIO S.A.;022187;FRE WEB;128025;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128025
10.629.105/0001-68;2023-12-31;2;PRIO S.A.;022187;FRE WEB;128401;2023-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128401
10.629.105/0001-68;2023-12-31;3;PRIO S.A.;022187;FRE WEB;128976;2023-07-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128976
10.629.105/0001-68;2023-12-31;4;PRIO S.A.;022187;FRE WEB;130664;2023-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130664
10.629.105/0001-68;2023-12-31;5;PRIO S.A.;022187;FRE WEB;132142;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132142
10.629.105/0001-68;2023-12-31;6;PRIO S.A.;022187;FRE WEB;132148;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132148
10.629.105/0001-68;2023-12-31;7;PRIO S.A.;022187;FRE WEB;132156;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132156
10.629.105/0001-68;2023-12-31;8;PRIO S.A.;022187;FRE WEB;132584;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132584
10.629.105/0001-68;2023-12-31;9;PRIO S.A.;022187;FRE WEB;132631;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132631
10.629.105/0001-68;2023-12-31;10;PRIO S.A.;022187;FRE WEB;132812;2023-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132812
10.629.105/0001-68;2023-12-31;11;PRIO S.A.;022187;FRE WEB;133185;2023-12-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133185
10.629.105/0001-68;2023-12-31;12;PRIO S.A.;022187;FRE WEB;133227;2023-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133227
10.629.105/0001-68;2023-12-31;13;PRIO S.A.;022187;FRE WEB;133447;2024-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133447
10.629.105/0001-68;2023-12-31;14;PRIO S.A.;022187;FRE WEB;133589;2024-01-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133589
10.629.105/0001-68;2023-12-31;15;PRIO S.A.;022187;FRE WEB;134347;2024-02-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134347
10.629.105/0001-68;2023-12-31;16;PRIO S.A.;022187;FRE WEB;134402;2024-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134402
10.629.105/0001-68;2023-12-31;17;PRIO S.A.;022187;FRE WEB;135031;2024-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135031
10.629.105/0001-68;2023-12-31;18;PRIO S.A.;022187;FRE WEB;136135;2024-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136135
10.629.105/0001-68;2023-12-31;19;PRIO S.A.;022187;FRE WEB;136834;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136834
10.635.691/0001-53;2023-12-31;1;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;022543;FRE WEB;127914;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127914
10.647.979/0001-48;2023-12-31;1;CONC ROTA DAS BANDEIRAS S.A.;022071;FRE WEB;127421;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127421
10.647.979/0001-48;2023-12-31;2;CONC ROTA DAS BANDEIRAS S.A.;022071;FRE WEB;128591;2023-06-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128591
10.647.979/0001-48;2023-12-31;3;CONC ROTA DAS BANDEIRAS S.A.;022071;FRE WEB;129110;2023-07-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129110
