CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791864;CHEYNEY FINANCIAL;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791865;Click - Rodo Entregas Ltda.;15121491000104;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791866;Courrieros Transportes;29386039000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791867;Digital Finance Promotora de Crédito Ltda.;19179007000140;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791868;Eco Logística;22236389000101;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791869;Ecolivery Courrieros;16890506000153;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791870;Extrafruti S/A Comércio de Hortifrutigranjeiros;06175064000100;;;;;;10.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791871;Freijó Administração e Participações;08596150000111;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791872;Imaginarium Franchising S/A;01232051000101;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791873;IMB Têxtil S.A.;58500398000105;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791874;JSM Global S.a.r.l.;39332623000105;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791875;Klanil Serviçes Ltd - Brl;40552836000113;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791876;LB Gestão de Marcas e Franquias Eireli;15551561000156;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791877;Louise Holdings Limited - Brl;40552837000168;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791878;Mone Gestão de Franquias e Participações Eireli;12142614000197;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791879;Nexoos do Brasil Gestão de Ativos Ltda.;27266759000177;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791880;Nexoos do Brasil Tecnologia e Serviços Ltda.;23265773000103;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791881;QSM Distribuidora e Logística Ltda.;08060852000186;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791882;Skoob Books 3D;17967011000148;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791883;Skoob Comércio;29362090000142;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791884;ST GLOBAL SOURCING HK;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791885;ST Importações Ltda.;02867220000142;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791886;Submarino Finance Promotora de Crédito Ltda.;07897468000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791887;SuperNow Portal e Serviços de Internet Ltda.;23559907000190;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791888;Uni.co Comércio S/A;00399603000108;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791889;UNI.CO HONG KONG;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791890;Uni.co S.A.;15825887000124;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791891;MESA EXPRESS SERVIÇO DE INFORMAÇÃO NA INTERNET S.A.;08778355000118;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791892;ST SHENZHEN;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791893;AMERICANAS LOCAL S.A.;42538886000171;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791894;IF VENTURES LTDA.;48962835000159;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2023-12-31;14;138478;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;791895;UNI.CO SHENZHEN;00000000000000;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783904;Alsol Energias Renováveis S/A;15483161000150;;;;;;89.66606300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783905;Denerge Desenvolvimento Energético S/A;45661048000189;;;;;;99.97579000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783906;Dinâmica Direitos Creditórios;17883437000113;;;;;;99.99994900;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783907;Energisa Comercializadora de Energia Ltda.;07685694000197;;;;;;99.99998000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783908;Energisa Acre - Distribuidora de Energia S/A;04065033000170;;;;;;99.36573400;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783909;Energisa Geração - Usina Mauricio S/A;13007568000186;;;;;;99.99998500;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783910;Energisa Geração Central Eólica Alecrim S/A;20429602000176;;;;;;99.99919800;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783911;Energisa Geração Central Eólica Mandacaru S/A;20429618000189;;;;;;99.99919200;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783912;Energisa Geração Central Eólica Umbuzeiro Muquim S/A;20429578000175;;;;;;99.99919000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783913;Energisa Geração Central Solar Coremas S/A;19840715000180;;;;;;99.99991800;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783914;Energisa Geração Central Solar Rio do Peixe I S/A;32642150000195;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783915;Energisa Geração Central Solar Rio do Peixe II S/A;32642143000193;;;;;;99.99999800;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783916;Energisa Geração Eólica Boa Esperança S/A;20429640000129;;;;;;99.99918900;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783917;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGISA S/A;19527639000158;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783918;Energisa Paraíba - Distribuidora de Energisa S/A;09095183000140;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783919;ENERGISA PARTICIPACOES MINORITARIAS S.A;21655649000110;;;;;;74.65473000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783920;Energisa Planejamento e Corretagem de Seguros;32328817000180;;;;;;58.26212000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783921;Energisa Rondônia - Distribuidora de Energia S/A;05914650000166;;;;;;99.23194800;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783922;Energisa Sergipe - Distribuidora de Energisa S/A;13017462000163;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783923;Energisa Serviços Aéreos de Aeroinspeção;03575868000108;;;;;;99.99895600;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783924;Energisa Soluções S/A;07115880000190;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783925;Energisa Transmissão de Energia S/A;28201130000101;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783926;Energisa Amazonas Transmissora de Energia S/A;34025997000156;;;;;;0.00000100;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783927;ENERGISA TOCANTINS TRANSMISSORA DE ENERGIA II S/A;34025976000130;;;;;;0.00001400;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783928;Parque Eólico Sobradinho Ltda.;10744716000157;;;;;;99.99999100;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783929;Voltz Capital S/A;35905872000183;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783930;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA I S/A;41941646000150;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783931;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA II S/A;41917566000160;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783932;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA III S/A;41917544000108;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783933;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA IV S/A;41935467000100;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783934;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA V S/A;41941658000185;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783935;Energisa Pará Transmissora de Energia I S/A;28091111000170;;;;;;0.00000100;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783936;Energisa Pará Transmissora de Energia II S/A;28201009000180;;;;;;0.00000400;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783937;Energisa Tocantins Transmissora de Energia S/A;32655445000104;;;;;;0.00000200;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783938;Energisa Goiás Transmissora de Energia I S/A;28092478000108;;;;;;0.00000400;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783939;NOVA GEMINI TRANSMISSAO DE ENERGIA S/A;46978841000179;;;;;;0.10000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783940;Rede Energia Participações S/A;61584140000149;;;;;;0.17956200;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783941;Energisa Mato Grosso - Distribuidora de Energia S/A;03467321000199;;;;;;0.18361000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783942;ENERGISA BIOGÁS S/A;50643757000171;;;;;;99.90000000;;;;;;;
00.864.214/0001-06;2023-12-31;19;137075;ENERGISA S.A.;783943;ENERGISA DISTRIBUIÇÃO DE GÁS S/A;50643749000125;;;;;;100.00000000;;;;;;;
00.924.429/0001-75;2023-12-31;9;137128;FERROVIA CENTRO-ATLANTICA S.A.;784046;Consórcio Railnet;03432011000139;;;;;;29.94000000;;;;;;;
00.924.429/0001-75;2023-12-31;9;137128;FERROVIA CENTRO-ATLANTICA S.A.;784047;CONSORCIO DE ABASTECIMENTO ARAGUARI, CONTAGEM E PEDRO LEOPOLDO;47936751000188;;;;;;50.00000000;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783185;CIELO USA, INC.;00000000000000;;;;;;100.00000000;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783186;Cateno Gestão de Contas de Pagamento S.A.;20247380000170;;;;;;70.00000000;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783187;CIELO USA, INC.;00000000000000;;;;;;100.00000000;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783188;Servinet Serviços Ltda;01416845000125;;;;;;99.99999100;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783189;Stelo S.A;14625224000101;;;;;;99.99998000;;;;;;;
01.027.058/0001-91;2023-12-31;14;137009;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;783190;PAGGO SOLUÇÕES E MEIOS DE PAGAMENTO LTDA.;09311289000134;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786690;Companhia de Eletricidade do Estado Bahia - COELBA;15139629000194;;;;;;98.98000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786691;Companhia Energética de Pernambuco S.A. - CELPE;10835932000108;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786692;Companhia Energética do Rio Grande do Norte S.A. - COSERN;08324196000181;;;;;;93.09000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786693;ELEKTRO REDES;02328280000197;;;;;;99.68000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786694;Afluente Transmissão de Energia Eletrica S.A.;10338320000100;;;;;;90.18000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786695;SE Narandiba S.A.;10337920000153;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786696;NEOENERGIA JALAPÃO TRANSMISSÃO DE ENERGIA;28443567000151;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786697;NEOENERGIA SANTA LUZIA TRANSMISSÃO DE ENERGIA;28443625000147;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786698;NEOENERGIA GUANABARA TRANSMISSÃO DE ENERGIA;28438913000103;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786699;NEOENERGIA ITABAPOANA TRANSMISSÃO DE ENERGIA;28439049000164;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786700;NEOENERGIA LAGOS DOS PATOS TRANSMISSÃO DE ENERGIA;28439014000125;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786701;EKTT 6;28438816000110;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786702;NEOENERGIA VALE DO ITAJAÍ TRANSMISSÃO DE ENERGIA;28443452000167;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786703;NEOENERGIA DOURADOS TRANSMISSÃO DE ENERGIA;27847973000117;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786704;NEOENERGIA ATIBAIA TRANSMISSÃO DE ENERGIA;27848099000132;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786705;NEOENERGIA BIGUAÇU TRANSMISSÃO DE ENERGIA;27853497000147;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786706;NEOENERGIA SOBRAL TRANSMISSÃO DE ENERGIA;27853556000187;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786707;NC Energia S.A.;04023261000188;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786708;ELEKTRO COMERCIALIZADORA;01644193000186;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786709;TERMOPERNAMBUCO S/A;03795050000109;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786710;Itapebi Geração de Energia S.A.;02397080000196;;;;;;42.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786711;Baguari I Geração de Energia Elétrica S.A.;07799995000141;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786712;Geração CIII S.A.;08274591000105;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786713;ENERGÉTICA CORUMBÁ III;04631430000162;;;;;;25.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786714;Geração Céu Azul S.A.;09136819000155;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786715;Bahia Pequena Central Hidrelétrica S.A. - Bahia PCH II;09007286000101;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786716;Neoenergia Renováveis S.A.;12227426000161;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786717;Força Eólica do Brasil I;18835669000169;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786718;Força Eólica do Brasil II S.A.;12523923000107;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786719;Elektro Renováveis do Brasil S.A.;09012586000189;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786720;ELEKTRO O&M;02041066000155;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786721;Neoenergia Serviços;04780652000147;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786722;Neoenergia Operação e Manutenção S.A.;05194137000148;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786723;Belo Monte Participações;11669068000184;;;;;;99.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786724;Neoenergia Investimentos S.A.;08773138000135;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786725;Teles Pires Participações;13212219000104;;;;;;50.56000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786726;Companhia Hidrelétrica Teles Pires;12810896000153;;;;;;0.90000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786727;ÁGUAS DE PEDRA;08768414000177;;;;;;51.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786728;EKTT 7 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 7;28438834000100;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786729;EKTT 8 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 8;28438899000148;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786730;EKTT 9 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 9;28438777000151;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786731;Bahia Geração de Energia S.A.;09007198000100;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786732;NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.;07522669000192;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;786733;NEOENERGIA TRANSMISSORA 11 SPE S.A.;36257187000150;;;;;;100.00000000;;;;;;;
01.104.937/0001-70;2023-12-31;1;127272;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;722630;Eletronet S.A.;03052673000183;;;;;;49.00000000;;;;;;;
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;782340;Diálogo Logística Inteligente Ltda.;21930065000106;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;782341;Transeich Assessoria e Transportes S/A;88246251000100;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;782342;Translag Transporter e Logística Ltda.;06203406000239;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;782343;Translovato Logística Ltda.;03886858000193;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;782344;ITANAVE CENTRO LOGÍSTICO LTDA.;19813169000199;;;;;;95.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792155;GAFISA PROPRIEDADES SA;08168657000174;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792156;J040 - EMPREENDIM IMOB LTDA;34953961000132;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792157;GAFISA RIO;39493510000183;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792158;GDU LOTEAMENTOS LTDA;32415652000183;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792159;GAFISA SPE-81 EMP IMOB LTDA;09721122000141;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792160;UPCON SPE 28 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;18160449000182;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792161;UPCON SPE 33 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;33518766000111;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792162;UPCON SPE 34 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34164529000162;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792163;GAFISA SPE- 132 EMP IMOB LTDA;14363583000120;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792164;PLEWADES EMPRE IMOB LTDA;39495136000155;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792165;GAFISA SPE-137 EMP IMOB LTDA;18531513000194;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792166;AURIGAL EMPREENDIME IMOBI;39495017000100;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792167;UPCON SPE 37 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34637023000123;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792168;GAFISA SPE-89 EMP IMOB LTDA;10347563000104;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792169;GAFISA SPE-111 EMP IMOB LTDA;11173396000195;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792170;UPCON SPE 36 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34637620000158;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792171;J070 - NUNKIS EMPREEND;39495186000132;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792172;GAFISA SPE 33 EMP IMOB LTDA;07016758000167;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792173;CRUCISUX EMPREENDIMENTOS;39495062000157;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792174;ATRIAX EMPREENDIMENTOS IMOB;39495242000139;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792175;UPCON SPE 32 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;33590708000107;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792176;GAFISA SPE 80 EMP IMOB LTDA;09272306000171;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;792177;UPCON SPE 7 EMPREENDIMENTOS IMOBILIÁRIOS LTDA;15334737000118;;;;;;100.00000000;;;;;;;
