CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Tipo_Ativo;Descricao_Ativo;Duracao;Evento_Perda_Direito;Consequencia_Perda_Direito
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830684522, para a marca nominativa "RAIZEN", na classe Ncl(9)04;Registro válido até 14/05/2033;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688404, para a marca mista "RAIZEN", na classe Ncl(9)30;Registro válido até 14/05/2033;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830684484, para a marca nominativa "RAIZEN", na classe Ncl(9)45;Registro válido até 20/05/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688374, para a marca nominativa "RAIZEN", na classe Ncl(9)30;Registro válido até 14/05/2023;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;;pulsehub.com.br;Registro válido até 09/05/2030;A perda de direitos sobre domínios pode ter sua origem por: (i) ausência de pagamento da taxa de manutenção do domínio (ou outras que vierem a ser instituídas) (ii) verificação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos exigidos (iv) pedido de registro formulado por um detentor de pedido de marca ou marca registrada relacionada ao referido domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes (v) expressa solicitação do próprio titular e/ou (vi) por ordem judicial ou extrajudicial (autoridade competente), em razão de disputas sob as quais restou comprovada a ausência do direito sob tal registro.;Na hipótese de perda (seja qual for o caso) dos direitos sobre um ou mais domínios atualmente pertencentes à Companhia e/ou suas controladas, seria viabilizado o uso de tais domínios por terceiros, inclusive no mesmo segmento de mercado. Além disto, na hipótese de perda ou ausência destes domínios, a depender da relevância e/ou gravidade, seria necessário desenvolver e utilizar outro(s) domínio(s) para condução das atividades da Companhia e de suas controladas, tendo em vista que seus serviços necessitam de canais de atendimento digitais. A perda destes direitos de uso de domínios de internet também pode causar prejuízos à imagem e reputação da Companhia e de suas controladas, sendo certo que não é possível quantificar o impacto.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;;raizen.com.br;Registro válido até 30/06/2030;A perda de direitos sobre domínios pode ter sua origem por: (i) ausência de pagamento da taxa de manutenção do domínio (ou outras que vierem a ser instituídas) (ii) verificação, no ato do registro ou posteriormente, da utilização de CNPJ, CPF, razão social ou nome falso, inválido, incorreto ou desatualizado (iii) não atendimento, em tempo hábil, da apresentação de documentos exigidos (iv) pedido de registro formulado por um detentor de pedido de marca ou marca registrada relacionada ao referido domínio, com direito de preferência ao antigo titular do domínio em caso de disputa entre detentores de pedidos de marcas ou marcas registradas de classes diferentes (v) expressa solicitação do próprio titular e/ou (vi) por ordem judicial ou extrajudicial (autoridade competente), em razão de disputas sob as quais restou comprovada a ausência do direito sob tal registro.;Na hipótese de perda (seja qual for o caso) dos direitos sobre um ou mais domínios atualmente pertencentes à Companhia e/ou suas controladas, seria viabilizado o uso de tais domínios por terceiros, inclusive no mesmo segmento de mercado. Além disto, na hipótese de perda ou ausência destes domínios, a depender da relevância e/ou gravidade, seria necessário desenvolver e utilizar outro(s) domínio(s) para condução das atividades da Companhia e de suas controladas, tendo em vista que seus serviços necessitam de canais de atendimento digitais. A perda destes direitos de uso de domínios de internet também pode causar prejuízos à imagem e reputação da Companhia e de suas controladas, sendo certo que não é possível quantificar o impacto.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688390, para a marca mista "RAIZEN", na classe Ncl(9)04;Registro válido até 14/05/2023;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688420, para a marca nominativa "RAIZEN", na classe Ncl(9)31;Registro válido até 14/05/2033;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688439, para a marca nominativa "RAIZEN", na classe Ncl(9)32;Registro válido até 14/05/2033;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688447, para a marca mista "RAIZEN", na classe Ncl(9)32;Registro válido até 14/05/2023;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688463, para a marca mista "RAIZEN", na classe Ncl(9)40;Registro válido até 14/05/2023;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688480, para a marca mista "RAIZEN", na classe Ncl(9)45;Registro válido até 14/05/2033;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830688552, para a marca nominativa "RAIZEN", na classe Ncl(9)35;Registro válido até 14/05/2023;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada.Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830797971, para a marca nominativa "RAÍZEN", na classe Ncl(9)32;Registro válido até 09/06/2025;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830797998, para a marca nominativa "RAÍZEN", na classe Ncl(9)30;Registro válido até 25/03/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830798005, para a marca nominativa "RAÍZEN", na classe Ncl(9)04;Registro válido até 25/03/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830798048, para a marca mista "RAÍZEN", na classe Ncl(9)40;Registro válido até 25/03/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830798064, para a marca mista "RAÍZEN", na classe Ncl(9)32;Registro válido até 25/03/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Marcas;Registro nº 830798072, para a marca mista "RAÍZEN", na classe Ncl(9)31;Registro válido até 25/03/2024;No âmbito judicial, os registros de marcas já concedidos podem ser contestados por terceiros, através de processo de nulidade, na hipótese de (i) a marca não estar sendo utilizada tal e qual concedida (ii) a marca não estar sendo utilizada para assinalar todos os produtos ou serviços contidos no certificado de registro (iii) o registro ter sido concedido em desacordo com a Lei 9.279/96, ou (iv) por requerimento de caducidade parcial ou total, caso a marca esteja sendo utilizada de forma adversa da autorizada. Há, ainda, a possibilidade de o titular sofrer demandas judiciais na esfera penal e cível, por uso indevido de direitos de terceiros o que pode acarretar na impossibilidade de usar a marca na condução de suas atividades. A manutenção dos registros de marcas é realizada pelo pagamento periódico de contribuições ao INPI, de forma que o pagamento das devidas taxas é imprescindível para evitar a extinção dos registros.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. A Companhia acredita que não perderá os direitos sobre suas atuais marcas, no entanto, existe, a remota possibilidade de perda de algumas marcas consideradas estratégicas para a Companhia, o que poderá acarretar perda substancial do ativo da empresa. Há, ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
